"Sr.No.","District","Name of the College,Full Address with Pin Code","LocationRural ®Urban(U)","Year ofEstablish-ment","Type ofCollege forMen only(M)For Womenonly(W)Co-education(CE)","Coursesoffered inthe CollegeUp toBachelorDegree(UG)Up toMasterDegree(PG)Or above","Whetherrecognized by theUGCunderSection2(f)&12B",Course Conduced
1.,2.,3.,4.,5.,6.,7.,8.,9.
1,Pune,"Deccan Education Society’sFergusson College,(Arts, Science)Deccan, Pune – 411 004.Ph.No.020-25654212/25675960E.Mail: office@fergusson.edu(ID.NO.PU/PN/AS/02/1885)",U,1885,MW,"UG, PG",,"B.A., B.A-Music., B.Sc.,B.Sc.-Computer Science,B.Sc-Bio-technologyB.Sc-EnvironmentalScience,B.Sc- Microbiology,Vocational ElectronicEquipment maintenance,Vocational StillPhotography andAudiovisual,Vocational BiotechnolgyM.A-English, Marathi,Economics,Psychology,M.Sc- Org Chemistry,Analytical Chemistry,Bio-Chemistry,M.Sc.Tec.Ind.Maths,"
113,Pune,"D.Y. Patil Pratishtan’s,",U,2004,W,UG,"B.A., B.Com., B.Sc."
"",,"Dr. D.Y. Patil Arts, Science &",,,,,
"",,"Commerce (Women) College,",,,,,
"",,"Sector No. 27 A, Pradhikaran,",,,,,
"",,"Opp. Lokmanya Hospital,",,,,,
"",,"Akurdi, Pune-411044",,,,,
"",,(ID.NO:PU/PN/ASC/214/2004),,,,,
114,Pune,Suryadatta Education,U,2005,MW,UG,"B.B.A., B.C.A., B.B.M"
"",,"Foundation’s,",,,,,
"",,Suryadatta College of,,,,,
"",,management,,,,,
"",,Information Research &,,,,,
"",,"Technology,",,,,,
"",,"46/1, C/8, Maharshee Karve",,,,,
"",,"Nagar, Off. Mhatre Bridge,",,,,,
"",,Pune 411 052.,,,,,
"",,Ph. No. 020-2546,,,,,
"",,8300/25468400,,,,,
"",,www.suryadatta.org,,,,,
"",,(ID.NO:PU/PN/CS/229/2005),,,,,
115,Pune,"Suryadatta College of Fine Arts,",U,2005,MW,UG,Fine Arts
"",,Pune-Mumbai Express Highway,,,,,
"",,"Road, Wakad Road, Bawdhan,",,,,,
"",,Pune,,,,,
"",,(ID.NO:PU/PN/FA/232/2005),,,,,
116,Pune,Seeta-Rang Charitable Society’s,R,2006,W,UG,B.A
"",,"Arts, Science and Commerce",,,,,B.Com
"",,"College, (for women)",,,,,B.Sc-Computer  Scienece
"",,"At-Post-Bori (B), Tal-Junner,",,,,,
"",,Dist. Pune-412 411,,,,,
"",,Ph.No.02132-282136/284415,,,,,
"",,(ID.NO:PU/PN/ACS/246/2006),,,,,
117,Pune,Shivnagar Vidya Prasarak,R,2006,MW,UG,"B.B.A,"
"",,"Mandal’s,",,,,,B.C.A
"",,"College of Commerce, Science",,,,,"B.Sc - Computer Science.,"
"",,"&  Computer Education,",,,,,B.Com
"",,"Malegaon Bk.,  Tal. Baramati,",,,,,
"",,Dist. Pune 413 115.,,,,,
"",,Ph. No. 02112-254216/253388,,,,,
"",,(ID.NO:PU/PN/CS-,,,,,
"",,BBA/BCA/247/2006),,,,,
118,Pune,Sinhgad Technical Education,R,2006,MW,UG,"B.Com.,"
"",,Society’s,,,,,B.B.A
"",,Nivrurti  Babaji  Navale,,,,,"B.C.A,"
"",,"College of  Commerce,",,,,,B.B.M
"",,Gat.No.309/310 Kusgaon (BK),,,,,
"",,"Lonavala, Tal-Maval,",,,,,
"",,Dist-Pune 410 401,,,,,
"",,Ph.No. 02114-280282/304412,,,,,
"",,www.sinhgad.edu,,,,,
"",,"(ID.NO:PU/PN/C,BBA/BCA/BF",,,,,
"",,T/248/2006),,,,,
119,Pune,Progressive Education Society’s,U,2006,MW,UG,B.Com
"",,Modern College of Computer,,,,,"B.B.A,"
"",,"Studies and Business Studies,",,,,,B.C.A
"",,"Shivajinagar, Pune - 411 005",,,,,
"",,Ph.No.020-25536502/65002034,,,,,
"",,(ID.NO:PU/PN/BBA&BCA/256,,,,,
"",,/2006),,,,,
120,Pune,Namdevrao Mohal Vidya Krida,R,2007,MW,UG,B.B.A
"",,Pratishthan’s,,,,,B.C.A
"",,"Arts, Science &  Commerce",,,,,B.Sc.-Computer Science
"",,"College, Pirangute,",,,,,
"",,"Tal. Mulshi, Dist. Pune",,,,,
"",,Ph. No. 22922529,,,,,
"",,Email:cocs_ba@yahoo.com,,,,,
"",,(ID.NO:PU/PN/ASC/266/2007),,,,,
121,Pune,Jenesis Education Society’s,U,2007,MW,UG,B.Com
"",,"Arts,  Science and Commerce",,,,,"B.B.A,"
"",,"College,",,,,,B.B.M
"",,"Shankar Sheth Road, Near 7",,,,,B.C.A
"",,Loves,,,,,B.Sc-Computer Science
"",,"Chowk,Bhavani peth,",,,,,
"",,Pune- 411 042,,,,,
"",,Ph. No. 26440555,,,,,
"",,Website:www.gibm.in,,,,,
"",,(ID No. PU/PN/ASC/267/2007),,,,,
122,Pune,Sinhagad Technical Education,U,2007,MW,UG,B.Com
"",,Society’s,,,,,"B.B.A,"
"",,Smt. Kashibai Navale College of,,,,,B.B.M
"",,Commerce,,,,,B.C.A
"",,"19/15,Erandwane,  Smt.Khilare",,,,,
"",,"Marg,  Off  Karve Road,",,,,,
"",,Pune-411 004,,,,,
"",,Ph.No.020-2543 4303/02,,,,,
"",,www.sinhgad.edu,,,,,
"",,(ID No. PU/PN/ASC/268/2007),,,,,
"",,,,,,,
"",,,,,,,
123,Pune,"Carmel Vidya Bhavan Trust’s,",U,2007,MW,UG,B.A
"",,"Christ College,",,,,,B.Com
"",,"P. B. No. 3026, 26/4A,",,,,,B.Sc-Computer Science
"",,"Matchwel factoury Raod,",,,,,B.B.A
"",,"Vadgaon Sheri,",,,,,B.C.A
"",,Pune 411 014.,,,,,B.B.M
"",,Ph. No. 020-,,,,,
"",,64109986/20266024,,,,,
"",,www.christcollegepune.org,,,,,
"",,(ID.NO:PU/PN/ASC/269/2007),,,,,
124,Pune,Arihant Education Foundation,U,2007,MW,UGPG,"B.Com,"
"",,"Arts, Science and Commerce",,,,,"B.B.A,"
"",,"College,",,,,,"B.C.A,"
"",,"S.H.L.Court, Pune-Solapur",,,,,B.Sc. Hs
"",,"Road,  3 Pulget, Camp, Pune-",,,,,B.Sc- computer science
"",,411 001,,,,,M.C.A-Science
"",,Ph.No.:020-26332921/26333900,,,,,M.C.A. Commerce
"",,Website-www.arihant.org.in,,,,,M.Sc. computer science
"",,(ID.NO:PU/PN/ASC/270/2007),,,,,Certificate Course in
"",,,,,,,"Jerman,French, Japnies"
"",,,,,,,P.G.Diploma in Taxation
125,Pune,G. S. Raisoni Educational &,R,2007,MW,UG,B.A
"",,Medical foundation,,,,,B.Com
"",,"Arts, Science and Commerce",,,,,B.Sc
"",,"College,",,,,,B.Sc-Computer Science
"",,"Gat.No.1200, nagar road,",,,,,"B.B.A ,"
"",,"Wagholi, Tal. Haveli, Dist.",,,,,"B.C.A,"
"",,Pune.,,,,,"B.B.M,"
"",,Ph. No.020-27052811/13,,,,,
"",,Website: www.raisoni.net.,,,,,
"",,(ID.NO:PU/PN/ASC/271/2007),,,,,
126,Pune,Shri Khanderai Pratishthan,U,2007,MW,UG,B.A.
"",,"Dnyansagar Arts, Science and",,,,,B.Com
"",,"Commerce College,",,,,,"B.B.A ,"
"",,"Balewadi, Tal. Haveli,",,,,,"B.C.A,"
"",,Pune-411 045.,,,,,P.G.Diploma in Taxation
"",,Ph.No.020-,,,,,P.G.Diploma in Banking
"",,66280275/65304635/64105257,,,,,
"",,(ID.NO:PU/PN/ASC/272/2007),,,,,
127,Pune,"Dnyanvardhini Pratishthan,",U,2007,MW,UG,B.A
"",,Dnyanvardhini College,,,,,B.Com
"",,"Arts, Science and Commerce,",,,,,"B.B.A.,"
"",,"B.B.A .&  B.C.A.Chikhali,",,,,,"B.C.A,"
"",,"Pimpri - Chinchwad,",,,,,B.Sc.-Computer  Science
"",,Pune-411 019.,,,,,M.C.A
"",,Ph.No.020-64103003,,,,,
"",,E.Mail:,,,,,
"",,dnyanvardhini@gmail.com,,,,,
"",,(ID.NO:PU/PN/ASC/273/2007),,,,,
"",,,,,,,
128,Pune,Bansilal Ramnath Agarwal,U,2007,MW,UG,B.A
"",,Charitable Trust’s,,,,,B.Com
"",,Vishwakarma College of,,,,,B.Sc.
"",,"Arts, Science and Commerce",,,,,Certificate Course in
"",,"College,",,,,,"English, Jerman,French,"
"",,"Sr.No.2/3/4,Kondhwa (Bk.),",,,,,Japnies
"",,Pune-411 048.,,,,,"Diploma Course in Jerman,"
"",,Ph.No.020-32335778/26932700,,,,,"French, Japnies"
"",,Website.www.vcacs.ac.in,,,,,
"",,(ID.NO:PU/PN/ACS/275/2007),,,,,
"",,,,,,,
129,Pune,Late Gangadhar Paraskar,U,2007,MW,UG,"B.B.A.,"
"",,Pratishthan,,,,,B.C.S
"",,"B.B.A. College,",,,,,
"",,"Kunal Plaza, 2nd Floor,",,,,,
"",,"Chinchwad Station,",,,,,
"",,"Chinchwad, Pune-411 019.",,,,,
"",,Ph.No. 020-64101171,,,,,
"",,(ID.NO:PU/PN/BBA/276/2007),,,,,
130,Pune,"Abhinav Education Society’s ,",U,2007,MW,UG,B.B.A
"",,College of Computer Science &,,,,,B.Sc - Computer  Science
"",,"Management ,",,,,,
"",,"Sr. No. 13, Ambegaon(BK),",,,,,
"",,"Katraj- Dehu Bypass,",,,,,
"",,Pune-411 046.,,,,,
"",,Ph . No- (02137)272140,,,,,
"",,,,,,,
"",,,,,,,
"",,(ID.NO:PU/PN/BBA/BCS/279/2,,,,,
"",,007),,,,,
131,Pune,"Kamala Education Society’s,",U,2007,MW,UG,B.Com
"",,Pratibha College of  Commerce,,,,,"B.B.A.,"
"",,&,,,,,"B.C.A.,"
"",,"Computer Studies,",,,,,"B.B.M,"
"",,Plot No. 3 Behind Mehta,,,,,"B.Sc- Computer Science.,"
"",,"Hospital,",,,,,Certificate Course in French
"",,"Off Mumbai-Pune Road,",,,,,& German
"",,"Chinchwad, Pune 411 019.",,,,,P.G.Diploma Foregin
"",,Ph. No. 020-30690506/07/08,,,,,"Trade.,"
"",,www.kes.org.in,,,,,"P.G.Diploma in Taxation.,"
"",,"(ID.NO:PU/PN/BBA,BCA,B.F.",,,,,
"",,T/280/2007),,,,,
"",,,,,,,
132,Pune,Hutatma Rajguru Shikshan,R,2007,MW,UG,"Arts, Commerce & Science."
"",,"Prasarak Mandal,",,,,,
"",,"Arts, Science and Commerce",,,,,
"",,"College, Sai Sahawas,",,,,,
"",,"Tinehewadi Road, Rajgurunagar,",,,,,
"",,"Tal. Khed, Dist. Pune-410 505",,,,,
"",,Ph.No.02135-203040/226206,,,,,
"",,(ID.NO:PU/PN/ACS/281/2007),,,,,
133,Pune,Shree Santa Tukaram Prasarak,R,2007,MW,UG,B.A
"",,"Mandal, Arts, Science and",,,,,B.Com
"",,"Commerce College, Vadgaon",,,,,B.Sc
"",,"Maval, Dist. Pune.",,,,,"B.B.A.,"
"",,(ID.NO:PU/PN/ASC/283/2007,,,,,"B.C.A.,"
134,Pune,Shri Someshwar Shikshan,R,2007,MW,UG,"B.Sc.,"
"",,Prasarak Mandal’s,,,,,
"",,Someshwar Science,,,,,
"",,"Mahavidyalaya,",,,,,
"",,"Someshwarnagar, Baramati,",,,,,
"",,Dist. Pune.412 306,,,,,
"",,(ID.NO:PU/PN/S/284/2007),,,,,
135,Pune,Choice Pariwar Trust’s,U,2007,MW,UG,"B.B.A.,"
"",,Choice College of  Arts &,,,,,"B.C.A.,"
"",,Commerce,,,,,
"",,"Karve Road, Kothrud,",,,,,
"",,Pune-411 038.,,,,,
"",,Ph.No.020-6400133,,,,,
"",,Ph.No.www.cimpune.org,,,,,
"",,"(ID.NO:PU/PN/BBA,BCA/288/",,,,,
"",,2007),,,,,
136,Pune,MAEER Pune’s,R,2007,MW,UG,B.A
"",,"MIT Arts, Commerce & Science",,,,,B.Com
"",,"College,",,,,,B.Sc
"",,"Alandi (Devachi), Tal-Khed,",,,,,B.B.A.
"",,Dist-Pune 412 105.,,,,,B.C.A.
"",,Ph. No. 020-27185857,,,,,B.B.M
"",,(ID.NO:PU/PN/ASC/289/2007),,,,,B.Sc-Computer Science
137,Pune,Chaudhary Atarsingh Yadav,U,2008,MW,UG,"B.B.A.,"
"",,"Memorial Education Trust,",,,,,B.C.A.
"",,Siddhant College of,,,,,
"",,"Management Studies,",,,,,
"",,"Sudumbare, Chakan Road, Tal-",,,,,
"",,"Maval,",,,,,
"",,Dist-Pune-412 109.,,,,,
"",,Ph. No. 020-27420449,,,,,
"",,Website:www.caymet.org.,,,,,
"",,"(ID.NO:PU/PN/BBA,BCA/291/",,,,,
"",,2008),,,,,
138,Pune,Pune Education & Technical,U,2008,MW,UG,B.C.A.
"",,"Society’s, College of Business &",,,,,
"",,"Computer Studies,",,,,,
"",,"Vadgaon Sheri,",,,,,
"",,Pune-411 014.,,,,,
"",,(ID.NO:PU/PN/BCA/295/2008),,,,,
139,Pune,Bharat Shikshan Prasarak,U,2008,MW,UG,B.B.A.
"",,"Mandal’s, Jaikranti College of",,,,,B.C.A.
"",,Computer Science &,,,,,B.Sc-Computer science
"",,"Management Studies,",,,,,
"",,Behind B.R.T. Depot.,,,,,
"",,"Dnyaneshwar Building,  Katraj,",,,,,
"",,Pune-47.,,,,,
"",,Ph.No. 020-64702589,,,,,
"",,(ID.NO:PU/PN/BBA/BCA/297/,,,,,
"",,2008),,,,,
140,Pune,Novel Institute of Business,U,2008,MW,UG,B.B.A.
"",,"Management and Research,",,,,,B.C.A.
"",,Novel College of  BBA & BCA,,,,,
"",,"165, Premlok Park, Chinchwad,",,,,,
"",,Pune-19.,,,,,
"",,Ph. No. 020-27640182,,,,,
"",,Website: www.nibrindia.com,,,,,
"",,(ID.PU/PN/BBA/BCA/298/2008),,,,,
141,Pune,Metropolitan Education Trust’s,U,2008,MW,UG,B.B.A.
"",,"Metropolitan College,",,,,,B.C.A.
"",,"Sr. No. 279, Plot No. 01, Amar",,,,,
"",,"Shurti, Hadapsar, Pune-28.",,,,,
"",,Ph.No. 9420-26991499,,,,,
"",,Website: www.met.edu.in,,,,,
"",,(ID.NO:PU/PN/BBA/BCA/299/,,,,,
"",,2008),,,,,
142,Pune,Sarhad’s  Sarhad  College of,U,2008,MW,UG,"B.A., B.Com.,  B.Sc.,"
"",,"Arts, Commerce & Science,",,,,,B. Sc-Computer Science
"",,"Sr. No. 79/81/80/7614, opp.",,,,,B.B.A.
"",,"Rajaram Gas Agency, opp.",,,,,B.C.A.
"",,"Bharati Vidyapeeth, Katraj,",,,,,
"",,Pune-46,,,,,
"",,Ph. No. 020-24368621,,,,,
"",,Website: www.Sarhad.org.in.,,,,,
"",,(ID.NO:PU/PN/ACS/300/2008),,,,,
143,Pune,Shree Swaraj Education,U,2008,MW,UG,B.B.A.
"",,Society’s Swaraj College of,,,,,B.C.A.
"",,"Commerce & Computer Studies,",,,,,
"",,"Sr. No. 3, Plot No. 1,",,,,,
"",,Krushnamai Co-op housing Soc.,,,,,
"",,"Dhankawadi, Pune-43.",,,,,
"",,Ph. No. 020-20245353,,,,,
"",,(ID.NO:PU/PN/BBA/BCA/,,,,,
"",,303/2008),,,,,
144,Pune,"Vasantdada Patil Pratisthans,",U,2008,MW,UG,B.A.
"",,Guruwarya Sadanand Maharaj,,,,,B.Com.
"",,"Arts & Commerce College,",,,,,
"",,"Kondhwa (B), Tal-Haveli,",,,,,
"",,Dist-Pune-411 048.,,,,,
"",,Ph. No. 26933435,,,,,
"",,(ID.NO:PU/PN/AC/ 304/2008),,,,,
145,Pune,"Subhadra’s Educational Society,",U,2008,MW,UG,B.A.
"",,"S.N.B.P. College of Arts,",,,,,B.Com.
"",,"Commerce & Science,",,,,,B.Sc
"",,"Morwadi, Pimpri,",,,,,B.C.A
"",,Pune-411 018.,,,,,
"",,(ID.NO:PU/PN/ACS/ 305/2008),,,,,
146,Pune,Maharashtra Vikas Kendra’s,R,2008,MW,UG,B.A.
"",,Conquest College of Arts,,,,,B.Com.
"",,Commerce & Computer Studies,,,,,B.B.A
"",,"At.Post Jadhavwadi, Chikhali,",,,,,B.C.A
"",,"Tal-Haveli, Dist-Pune",,,,,
"",,Website:www.mvkindia.org,,,,,
"",,(ID.NO:PU/PN/AC/ 306/2008),,,,,
147,Pune,Poona  District  Education,u,2008,MW,UG,B.A.
"",,"Association’s Arts, Commerce &",,,,,B.Com.
"",,"Science College ,",,,,,B.Sc
"",,"Sec. No. 18, Sambhajinagar,",,,,,
"",,"Chinchwad, Pune-411 019",,,,,
"",,Ph.No.020-27659740,,,,,
"",,(ID.NO:PU/PN/AC/ 306/2008),,,,,
148,Pune,Pragnya Educational Trust’s,R,2008,MW,UG,B.B.A
"",,Pragnya College of Management,,,,,B.C.A
"",,"& Computer Studies,",,,,,
"",,"Sr.No-26/1/1,",,,,,
"",,"Vill-Handewadi Autade,",,,,,
"",,Behind Mayur Mangal,,,,,
"",,"Karyalaya, Off Katraj-saswad",,,,,
"",,"Road,",,,,,
"",,"Tal-Haveli, Dist.",,,,,
"",,Pune-020-20552063/64,,,,,
"",,Website: www.pragnya.org.in,,,,,
"",,(ID.NO:PU/PN/BBA/BCA/,,,,,
"",,308/2008),,,,,
149,Pune,Mula Education Society’s,R,2008,MW,UG,B.B.A
"",,"Sahyadri College,",,,,,B.C.A
"",,"Tathawade, Tal-Mulshi,",,,,,B.B.M (I.B)
"",,Dist-Pune,,,,,
"",,Ph.No.-020-64103666,,,,,
"",,Website:,,,,,
"",,www.Mulaeducation.com,,,,,
"",,(ID.NO:PU/PN/BBA/BCA/,,,,,
"",,BBM/309/2008),,,,,
"",,,,,,,
150,Pune,Krishna Educational Foundation,U,2008,MW,UG,B.B.A
"",,Leelawati College of Commerce,,,,,B.C.A
"",,"& Computer Studies,",,,,,B.B.M
"",,"Survey No.139/2, Warje,",,,,,B.Com
"",,Pune-411 058,,,,,
"",,Ph.No-020-25237672,,,,,
"",,Website:www.leelawati.org,,,,,
"",,(ID.NO:PU/PN/BBA/BCA/310/,,,,,
"",,2008),,,,,
151,Pune,Shri.Gurudatta Gram Vikas,R,2008,MW,UG,B.B.A
"",,"Pratishthan’s,",,,,,B.C.A
"",,College of B.B.A/B.C.A/B.C.S,,,,,B.B.M
"",,"&B.B.M, Jategaon Bk.,",,,,,B.Sc-Computer Sci
"",,"Tal-Shirur, Dist-Pune-412 208",,,,,
"",,www.gurudattapratishthan.com,,,,,
"",,(ID.NO:PU/PN/BBA/BCA/BBM/B,,,,,
"",,CS/311/2008),,,,,
152,Pune,Pasaydan Education Society,R,2008,MW,UG,B.B.A
"",,College of BBA & BCA,,,,,B.C.A
"",,"At.Post-Kuruli, Tal-Khed,",,,,,
"",,Pune-410 501,,,,,
"",,(ID.NO:PU/PN/BBA/BCA/312/,,,,,
"",,2008),,,,,
153,Pune,Chaitanya Shikshan Sanstha’s,U,2008,MW,UG,B.B.A
"",,Prin.D.B.Gadhave,,,,,B.C.A
"",,"Mahavidyalaya,  Fourth Floor,",,,,,B.Sc-Computer Sci
"",,"P.M.T Building, Gadital,",,,,,
"",,"Hadapsar, Pune-411 028",,,,,
"",,Ph.No.020-64051789,,,,,
"",,(ID.NO:PU/PN/BBA/BCA/313/200,,,,,
"",,8),,,,,
154,Pune,Vidya  Prasarini Sabha’s,U,2008,MW,UG,"B.C.A.,"
"",,"College of  BCA ,",,,,,B.Sc- Computer Science
"",,"Lonawala,Tal-Maval,",,,,,
"",,Dist.Pune-410 401,,,,,
"",,(ID.NO:PU/PN/BCA/315/2008),,,,,
155,Pune,Dina Education  Soceity’s,U,2008,MW,UG,B.C.A
"",,Dina College of Arts Commerce,,,,,B.B.A
"",,"Mohammadwadi, Hadapsar",,,,,
"",,Pune-411 028,,,,,
"",,Ph.No-020-25677666,,,,,
"",,Website:www.dinainstitute.com,,,,,
"",,(ID.NO:PU/PN/BBA/BCA/315/08,,,,,
156,Pune,Vidya Pratishthan’s,R,2008,MW,UG,B.Sc-Computer Sci
"",,Commerce & Science College,,,,,B.B.A
"",,"Vidyanagari,  Indapur",,,,,B.C.A
"",,Dist-Pune-413 106,,,,,
"",,Ph.No.-(02111)-225600,,,,,
"",,(ID.NO:PU/PN/CS/319/2008),,,,,
157,Pune,Abhinav Education Society’s,R,2008,MW,UG,B.C.A
"",,College  of  B.C.A,,,,,
"",,"Narhe-Ambegaon,",,,,,
"",,Dist-Pune-411 043,,,,,
"",,Ph.No.020-24378020,,,,,
"",,(ID.NO:PU/PN/BCA/320/2008),,,,,
158,Pune,Poona District  Education,R,2008,MW,UG,B.A
"",,Association’s  Pune,,,,,B.Com
"",,"Arts, Commerce & Science",,,,,B.Sc
"",,"College, Pirangut, Tal-Mulshi",,,,,
"",,Dist-Pune,,,,,
"",,(ID.NO:PU/PN/ACS/321/2008),,,,,
159,Pune,Audyogik Tantra Shikshan,U,2008,MW,UG,B.B.A
"",,Sanstha’s  ATSS College Of,,,,,B.C.A
"",,Business Studies & Computer,,,,,
"",,"Application, C2 MIDC,  off",,,,,
"",,"Mumbai-Pune Highway ,",,,,,
"",,"Chinchwad,  Pune- 411 019",,,,,
"",,Ph.No.020-27472079,,,,,
"",,Website:www.atss.org,,,,,
"",,(ID.NO:PU/PN/BBA/BCA/325/,,,,,
"",,2008),,,,,
160,Pune,Asian Academy of Education &,R,2008,MW,UG,B.B.A
"",,Research,,,,,B.C.A
"",,Asian College of  Science &,,,,,B.Sc-Computer Sci
"",,"Commerce,",,,,,
"",,"S.N. 47/8, Narhe, Tal. Haveli,",,,,,
"",,Dist. Pune.411 041,,,,,
"",,Ph.No.020-66038140,,,,,
"",,Website:www.asianacademy.org,,,,,
"",,(ID No. PU/PN/CS/326/2008),,,,,
161,Pune,Dr. D.Y.Patil Shikshan Sanstha’s,R,2008,MW,UG,B.B.A
"",,Dr. D.Y.Patil College of,,,,,
"",,Computer & Buisness Studies,,,,,
"",,"G.T.No.1029,1030,1031,",,,,,
"",,Newale,,,,,
"",,"Vasti, Chikhali, Pune-412 114",,,,,
"",,Ph.No-020-65103727,,,,,
"",,Website:,,,,,
"",,www.dypatilsanstha.com,,,,,
"",,(ID.NO:PU/PN/BBA/327/2008),,,,,
162,Pune,Dr. D.Y.Patil Shikshan Sanstha’s,U,2008,MW,UG,B.C.A
"",,Dr. D.Y.Patil College of,,,,,
"",,Computer & Buisness Studies,,,,,
"",,G-Block MID C Plot/G SEI-13-1,,,,,
"",,"Sambhajinagar, Chinchwad",,,,,
"",,Pune-411 019,,,,,
"",,Ph.No-020-27495999,,,,,
"",,Website:,,,,,
"",,www.dypatilsanstha.com,,,,,
"",,(ID.NO:PU/PN/BCA/329/2008),,,,,
163,Pune,Skylark  Foundation’s,R,2009,MW,UG,B.C.A
"",,Art Commerce & Science,,,,,
"",,"college,",,,,,
"",,"Khed Shivapur, Tal-Haveli,",,,,,
"",,Dist-Pune.412 205,,,,,
"",,Ph.No.02138-222430,,,,,
"",,(ID.NO:PU/PN/ACS/346/2009),,,,,
164,Pune,Alard Charitable Trust,R,2009,MW,UG,B.B.A
"",,Alard College of Business,,,,,
"",,Studies,,,,,B.C.A
"",,"Sr.No.50, Near Rajiv Gandhi",,,,,
"",,"Infotech Park, Marunje,",,,,,
"",,"Hinjawadi, Dist-Pune 411 057",,,,,
"",,Ph.No.020-22934041/22934188,,,,,
"",,www.alardinstitutes.com,,,,,
"",,(ID.NO:PU/PN/C/347/2009),,,,,
165,Pune,Kanifnath  P. Changulpai,R,2009,MW,UG,B.B.A
"",,Educational  &  Social,,,,,B.C.A
"",,foundation’s,,,,,B.Sc-Computer Science
"",,Sai  College  of  Information,,,,,
"",,"Technology,",,,,,
"",,"Sai-Chayya, Sr.No.230/3/2/8",,,,,
"",,"Vimannagar, Wadgaonsheri,",,,,,
"",,Pune-411 014,,,,,
"",,Ph.No.020-26633788/26633854,,,,,
"",,(ID.NO:PU/PN/CS/348/2009),,,,,
166,Pune,M.C.E. Society’s,U,2009,MW,UG,B.A.
"",,Arts & Commerce Night College,,,,,B.Com.
"",,"2390, K.B. Hidayatullah Road ,",,,,,
"",,"Azam Campus, Camp,",,,,,
"",,Pune – 411 001,,,,,
"",,"Ph.No.(020)-6452288,26452040",,,,,
"",,Website-www.mce society.org,,,,,
"",,(ID.NO:PU/PN/AC/349/2009),,,,,
167,Pune,Dr. D.Y. Patil Educational,R,2009,MW,UG,B.Sc. Biotechnology
"",,Academy’s,,,,,
"",,Dr. D.Y. Patil College of B.Sc.,,,,,
"",,"Biotechnology,",,,,,
"",,"A/P. Ambi, Talegaon Dabhade,",,,,,
"",,"Tal. Maval, Dist. Pune.",,,,,
"",,Ph.No.02114-287559/287669,,,,,
"",,Website-www.dypatil.com,,,,,
"",,(ID.NO:PU/PN/S/350/2009),,,,,
168,Pune,Pratibha Mahila Pratishthan’s,U,2009,MW,UG,B.Sc.
"",,"Pratibha Commerce, Science &",,,,,B.Sc.-Computer Science
"",,"Computer Science College,",,,,,B.Sc. Biotechnology
"",,"Navi Sangvi, Pune-27.",,,,,B.B.A.
"",,Ph.No.020-27281213/27281214,,,,,B.C.A.
"",,E.Mail-ppratishthan@yahoo.in,,,,,B.B.M.
"",,(ID.NO:PU/PN/CS/352/2009),,,,,
169,Pune,Vivekanand Institute of,U,2009,MW,UG,B.Sc- Computer Science
"",,Technology’s,,,,,B.B.A.
"",,"Vivekanand College of Arts,",,,,,B.C.A.
"",,"Commerce & Science,",,,,,
"",,"78, Guruvar Peth, Jedhe Road,",,,,,
"",,Near Panchmukhi Maruti,,,,,
"",,Mandir,,,,,
"",,Pune-411 002.,,,,,
"",,Ph.No.020-24482678/24494657,,,,,
"",,(ID.NO:PU/PN/CS/353/2009),,,,,
170,Pune,Unity Education Trust’s,U,2009,MW,UG,B.A
"",,"Unity College of Arts, Science &",,,,,B.Com
"",,"Commerce,Kothrud,Pune-",,,,,B.Sc
"",,411 038.,,,,,
"",,(ID.NO:PU/PN/ACS/355/2009),,,,,
171,Pune,Agarwal Vidya Prasarak,U,2009,MW,UG,B.Sc- Computer Science
"",,Mandal’s  Science & commerce,,,,,B.C.A
"",,"College,Gat",,,,,
"",,"No. 332/333, Mumbai-Pune",,,,,
"",,"Road,  Somatane Phata,",,,,,
"",,"Tal. Maval,  Dist. Pune.",,,,,
"",,(ID.NO:PU/PN/CS/357/2009),,,,,
"",,,,,,,
172,Pune,Hutatma Rajguru Shikshna,R,2009,W,UG,B.A
"",,Prasarak Mandal’s,,,,,B.Com
"",,"Mahila Mahavidyalaya,",,,,,B.Sc
"",,"Rajgurunagar, Tal Khed,",,,,,
"",,Dist.Pune.,,,,,
"",,(ID.NO:PU/PN/ACS/358/2009),,,,,
173,Pune,Subhadra Education Society’s,U,2009,MW,U G,B.B.A
"",,S.N.B.P. College,,,,,B.C.A
"",,"Maharashtra Housing Borad,",,,,,B.Sc- Computer Science
"",,"Yerawada, Tal. Haveli,",,,,,
"",,Dist. Pune-411 006.,,,,,
"",,Ph. No. 020-26686162,,,,,
"",,(ID.NO:PU/PN/C/359/2009),,,,,
"",,,,,,,
174,Pune,Peoples Empowerment Group,R,2009,MW,U G,B.B.A
"",,ISB & M College of Commerce,,,,,B.C.A
"",,"S.No. 44/1, 44/1/2,",,,,,
"",,"Nande Village, Tal. Mulshi.",,,,,
"",,Dist. Pune-411 042.,,,,,
"",,Ph. No.91-20-66754600,,,,,
"",,(ID.NO:PU/PN/C/360/2009),,,,,
175,Pune,Data System Research,R,2009,MW,U G,,B.B.A
"",,"Foundation  Commerce College,",,,,,,B.C.A
"",,"Plot No. P1, S.No. 15, Kharadi",,,,,,
"",,"Knowledge Park,",,,,,,
"",,"Tal. Haveli, Dist. Pune-411 014.",,,,,,
"",,Ph. No.020-27012726.,,,,,,
