"",,,,,,,,
"",email :,,,,,,,
"",principalsmdlcollege@yahoo.co.in,,,,,,,
"",,,,,,,,
332,[EMC83269] - Shri. D.D.Vispute,DR.ASHISH JAIN,,,1. B.Pharm,1. M. Pharm.,1. B.Pharm - 100,
College of Pharmacy & Research,,,,,(Pharmaceutics,,,
"",,,,,,,,
"Center, New Panvel",Phone No. : 22-,,),,,,,
"",27462886,2. M.Pharm.,,,,,,
Gut no 104 devad vichumbe new,Mobile :,(Quality,,,,,,
panvel dist- raigad,9923435783,Assurance),,,,,,
Panvel(East) - 410206,,,,,,,,
Tal : Panvel,,,,,,,,
Dist : Raigad,,,,,,,,
"",,,,,,,,
(Year of Estb. - 2009-10),,,,,,,,
Non-Granted,,,,,,,,
S.N,Name of College,Name of Principal,List of Permanently Affiliated,List of Yearly Affiliated Courses,Intake Capacity,,,
o.,Type of Grant / Year of,,Courses,,,,,
"",Establishment,UG,PG,UG,PG,UG,PG,
"",,,,,,,,
"",(College Type - PHARMACY),,,,,,,
"",,,,,,,,
"",email :,,,,,,,
"",dhanrajadarsh@rediffmail.com,,,,,,,
"",,,,,,,,
333,[ERI47683] - Shri. Rishikesh,DR. SANGEETA,,,1. Bachelor of,,1. Bachelor of,
Shikshan Prasarak Mandals D.D.,V. HURIWAL,,,Commerce,,Commerce,,
"",,,,,,,,
"Vispute College of Science,",,(Accounting and,(Accounting and,,,,,
Commerce & Management,Phone No. : 22-,Finance),Finance) - 60,,,,,
"",27462886,2. Bachelor of,2. Bachelor of,,,,,
"DEVAD- VICHUMBE, ADJACENT TO",Mobile :,Commerce,Science (B.Sc.),,,,,
MUMBAI- PUNE EXPRESS,9930698088,(Banking and,(Computer,,,,,
"HIGHWAY, NEAR NEW PANVEL",,Insurance),Science) - 24,,,,,
Panvel(East) - 410206,3. Bachelor of,3. Bachelor of,,,,,,
Tal : Panvel,Commerce,Science,,,,,,
Dist : Raigad,(Financial,(Information,,,,,,
"",Markets),Technology),,,,,,
(Year of Estb. - 2010-11),4. B.M.S.,(B.Sc.I.T) - 60,,,,,,
Non-Granted,5. Bachelor of,4. Bachelor of,,,,,,
(College Type - COMMERCE &,Science (B.Sc.),Science (Bio-,,,,,,
SCIENCE),(Computer,Technology) - 35,,,,,,
"",Science),5. Bachelor of,,,,,,
email :,6. Bachelor of,Science,,,,,,
visputeseniorcollege@gmail.com,Science,(Aviation) - 60,,,,,,
"",(Information,6. B.M.S. - 60,,,,,,
"",,,,,,,,
Technology),,,,,,,,
S.N,Name of College,Name of Principal,List of Permanently Affiliated,List of Yearly Affiliated Courses,Intake Capacity,,,
o.,Type of Grant / Year of,,Courses,,,,,
"",Establishment,UG,PG,UG,PG,UG,PG,
"",,,,,,,,
"",,,,,(B.Sc.I.T),,,
"",,,,,7. Bachelor of,,,
"",,,,,Science (Bio-,,,
"",,,,,Technology),,,
"",,,,,8. Bachelor of,,,
"",,,,,Science,,,
"",,,,,(Aviation),,,
"",,,,,9. B.Sc.,,,
"",,,,,(Hospitality,,,
"",,,,,Studies),,,
"",,,,,,,,
334,[ERI24679] - St. Wilfreds College of,Dr. Anirudh Rishi,,,1. Bachelor of,,1. Bachelor of,
"Arts, Commerce & Science",,,,Arts (B.A.),,Arts (B.A.) - 60,,
"",,,,,,,,
"",Phone No. : 2143-,2. Bachelor of,2. Bachelor of,,,,,
old mumbai - pune highway near,239091,Commerce,Commerce,,,,,
"shedung toll plaza, shedung, panvel",Mobile :,(B.Com),(B.Com) - 60,,,,,
Panvel(East) - 410206,9079616069,3. Bachelor of,3. Bachelor of,,,,,
Tal : Panvel,,Commerce,Commerce,,,,,
Dist : Raigad,(Accounting and,(Accounting and,,,,,,
"",Finance),Finance) - 60,,,,,,
(Year of Estb. - 2012-13),4. Bachelor of,4. Bachelor of,,,,,,
Non-Granted,Commerce,Commerce,,,,,,
"(College Type - ARTS, COMMERCE",(Banking and,(Banking and,,,,,,
& SCIENCE),Insurance),Insurance) - 60,,,,,,
"",5. B.M.S.,5. Bachelor of,,,,,,
email : swespanvel@gmail.com,6. Bachelor of,Science (B.Sc.) -,,,,,,
S.N,Name of College,Name of Principal,List of Permanently Affiliated,List of Yearly Affiliated Courses,Intake Capacity,,,
o.,Type of Grant / Year of,,Courses,,,,,
"",Establishment,UG,PG,UG,PG,UG,PG,
"",,,,,,,,
"",,,,,Science (B.Sc.),,60,
"",,,,,,,,
"",,,,,7. Bachelor of,6. Bachelor of,,
"",,,,,Science (B.Sc.),Science (B.Sc.),,
"",,,,,(Computer,(Computer,,
"",,,,,Science),Science) - 60,,
"",,,,,8. Bachelor of,7. Bachelor of,,
"",,,,,Science,Science,,
"",,,,,(Information,(Information,,
"",,,,,Technology),Technology),,
"",,,,,(B.Sc.I.T),(B.Sc.I.T) - 60,,
"",,,,,,8. B.M.S. - 60,,
335,[ERI85347] - St. Wilfreds College of,DR. RAJESH A.,,,1. Bachelor of,,1. Bachelor of,
Law,SAKHARE,,,Law (L.L.B),,Law (L.L.B),,
"",,,,,,,,
"",,(Three Years),(Three Years) -,,,,,
OLD MUMBAI- PUNE HIGHWAY,Phone No. : 2143-,2. Bachelor of,120,,,,,
"NEAR SHEDUNG TOOL PLAZA,",239091,Law (L.L.B.),2. Bachelor of,,,,,
SHEDUNG,Mobile :,(Five Years),Law (L.L.B.),,,,,
Panvel(East) - 410206,9322789977,,(Five Years) -,,,,,
Tal : Panvel,,,120,,,,,
Dist : Raigad,,,,,,,,
"",,,,,,,,
(Year of Estb. - 2012-13),,,,,,,,
Non-Granted,,,,,,,,
(College Type - LAW),,,,,,,,
"",,,,,,,,
email : swespanvel@gmail.com,,,,,,,,
S.N,Name of College,Name of Principal,List of Permanently Affiliated,List of Yearly Affiliated Courses,Intake Capacity,,,
o.,Type of Grant / Year of,,Courses,,,,,
"",Establishment,UG,PG,UG,PG,UG,PG,
"",,,,,,,,
"",,,,,,,,
336,[ERI58937] - St. Wilfreds Education,SEETAL PIKALE,,,1. Bachelor of,,1. Bachelor of,
"","Society, Architecture College",,,,Architecture,,Architecture,
"",,,,,,,,
"",,,,,,,,
"",,Phone No. : 2143-,(B.Arch),(B.Arch) - 40,,,,
"",Old Mumbai-Pune Highway near,239091,,,,,,
"","shedung Toll plaza, Shedung",Mobile :,,,,,,
"",Panvel(East) - 410206,9223434581,,,,,,
"",Tal : Panvel,,,,,,,
"",Dist : Raigad,,,,,,,
"",,,,,,,,
"",(Year of Estb. - 2014-15),,,,,,,
"",Non-Granted,,,,,,,
"",(College Type - ARCHITECTURE),,,,,,,
"",,,,,,,,
"",email : swespanvel@gmail.com,,,,,,,
"",,,,,,,,
337,[ERI62938] - ST. WILFREDS,Uma Patil,,,1. B.Pharm,,1. B.Pharm - 50,
"","EDUCATION SOCIETY, ST.",,,,,,,
"",,,,,,,,
"",WIFREDS INSTITUTE OF,Phone No. : 2143-,,,,,,
"",PHARMACY,239091,,,,,,
"",,Mobile :,,,,,,
"",old mumbai- pune highway near,7738049870,,,,,,
"","shedung toll plaza, shedung, panvel",,,,,,,
"",Panvel(East) - 410206,,,,,,,
"",Tal : Panvel,,,,,,,
"",Dist : Raigad,,,,,,,
"",,,,,,,,
"",,,,,,,,
S.N,Name of College,Name of Principal,List of Permanently Affiliated,List of Yearly Affiliated Courses,Intake Capacity,,,
o.,Type of Grant / Year of,,Courses,,,,,
"",Establishment,UG,PG,UG,PG,UG,PG,
"",,,,,,,,
"",(Year of Estb. - 2016-17),,,,,,,
"",Non-Granted,,,,,,,
"",(College Type - PHARMACY),,,,,,,
"",,,,,,,,
"",email : swespanvel@gmail.com,,,,,,,
"",,,,,,,,
338,[ERI53269] - Dilkap Research,DR. ATULYA,,,1. B.E.,,1. B.E.,
Institute of Engineering and,PATIL,,,(Computer,,(Computer,,
"",,,,,,,,
Management Studies,,Engineering),Engineering) -,,,,,
"",Phone No. : 214-,2. B.E. (Civil,60,,,,,
"AT-MAMDAPUR,POST-NERAL",651806,Engineering),2. B.E. (Civil,,,,,
Karjat(West) - 410101,Mobile :,3. B.E.,Engineering) -,,,,,
Tal : Karjat,8291727235,(Mechanical,60,,,,,
Dist : Raigad,,Engineering),3. B.E.,,,,,
"",4. B.E. Direct,(Mechanical,,,,,,
(Year of Estb. - 2010-11),Second Year,Engineering) -,,,,,,
Non-Granted,Mechanical,120,,,,,,
(College Type - ENGINEERING),Engineering,4. B.E. Direct,,,,,,
"",5. B.E.,Second Year,,,,,,
email :,(Electronics &,Mechanical,,,,,,
sumaneducationaltrust@gmail.com,Telecommunicati,Engineering - 60,,,,,,
"",on Engineering),5. B.E.,,,,,,
"",,,,,,,,
6. B.E.,(Electrical,,,,,,,
(Electrical,Engineering) -,,,,,,,
Engineering),60,,,,,,,
7. B.E. Direct,6. B.E. Direct,,,,,,,
S.N,Name of College,Name of Principal,List of Permanently Affiliated,List of Yearly Affiliated Courses,Intake Capacity,,,
o.,Type of Grant / Year of,,Courses,,,,,
"",Establishment,UG,PG,UG,PG,UG,PG,
"",,,,,,,,
"",,,,,Second Year,,Second Year,
"",,,,Civil Engineering,Civil Engineering,,,
"",,,,,- 60,,,
339,[ERI64839] - IBSAR College of,Dr.Jayanti Bhave,,,1. Bachelor of,,1. Bachelor of,
"","Commerce & Science, Dahivali,",,,,Commerce,,Commerce,
"",,,,,,,,
"",Karjat,Phone No. : 2148-,(Banking and,(Banking and,,,,
"",,220472,Insurance),Insurance) - 60,,,,
"","Karjat campus,Vill-Dahivali",Mobile :,2. B.M.S.,2. Bachelor of,,,,
"",Karjat(West) - 410201,7506436965,3. B.Com,Science,,,,
"",Tal : Karjat,,(Financial,(Information,,,,
"",Dist : Raigad,Management),Technology),,,,,
"",,4. Bachelor of,(B.Sc.I.T) - 60,,,,,
"",(Year of Estb. - 2009-10),Science,3. B.M.S. - 60,,,,,
"",Non-Granted,(Information,,,,,,
"",(College Type - COMMERCE &,Technology),,,,,,
"",SCIENCE),(B.Sc.I.T),,,,,,
"",,,,,,,,
"",email : iccskarjat934@gmail.com,,,,,,,
"",,,,,,,,
340,[ERI39824] - IBSAR School of Law,Dr.Jayanti Bhave,,,1. Bachelor of,,1. Bachelor of,
"",,,,,Law (L.L.B.),,Law (L.L.B.),
"",,,,,,,,
"","Karjat Campus,Vill- Dahivali",Phone No. : 2148-,(Five Years),(Five Years) - 60,,,,
"",Karjat(West) - 410201,220472,,,,,,
"",Tal : Karjat,Mobile :,,,,,,
"",Dist : Raigad,7506436965,,,,,,
"",,,,,,,,
"",,,,,,,,
S.N,Name of College,Name of Principal,List of Permanently Affiliated,List of Yearly Affiliated Courses,Intake Capacity,,,
o.,Type of Grant / Year of,,Courses,,,,,
"",Establishment,UG,PG,UG,PG,UG,PG,
"",,,,,,,,
"",(Year of Estb. - 2013-14),,,,,,,
"",Non-Granted,,,,,,,
"",(College Type - LAW),,,,,,,
"",,,,,,,,
"",email : islkarjat02148@gmail.com,,,,,,,
"",,,,,,,,
341,[ERI57468] - Navjeevan Education &,Dr.MAGAR,,,1. Bachelor of,,,
"","Research, Malegaon",DNYANESHWAR,,,Education,,,
"",,,,,,,,
"",,GOVIND,(B.Ed.) (Full,,,,,
"","Malegaon-Dahivali,Neral,",,Time),,,,,
"",Karjat - 410101 Tal : Karjat,Phone No. : 2148-,,,,,,
"",Dist : Raigad,236890,,,,,,
"",,Mobile :,,,,,,
"",(Year of Estb. - 2004-05),8149690395,,,,,,
"",Non-Granted,,,,,,,
"",(College Type - EDUCATION),,,,,,,
"",,,,,,,,
"",email : bhawareashok@gmail.com,,,,,,,
"",,,,,,,,
342,[ERI29865] - Saraswati Education,Sherin Thomas,,,,1. Master of,,
Societys Yadavrao Tasgaonkar,,,,,Management,,,
"",,,,,,,,
Institute of Management Studies &,Phone No. : 2148-,Studies,,,,,,
Research,2013115,(M.M.S),,,,,,
"",Mobile :,,,,,,,
Dr. N. Y. Tasgaonkar education,9975872569,,,,,,,
complex village chandhai near,,,,,,,,
bhivpuri road railway station karjat,,,,,,,,
S.N,Name of College,Name of Principal,List of Permanently Affiliated,List of Yearly Affiliated Courses,Intake Capacity,,,
o.,Type of Grant / Year of,,Courses,,,,,
"",Establishment,UG,PG,UG,PG,UG,PG,
"",,,,,,,,
"",raigad,,,,,,,
"",Karjat(East) - 410201,,,,,,,
"",Tal : Karjat,,,,,,,
"",Dist : Raigad,,,,,,,
"",,,,,,,,
"",(Year of Estb. - 2010-11),,,,,,,
"",Non-Granted,,,,,,,
"",(College Type - MANAGEMENT),,,,,,,
"",,,,,,,,
"",email : ytisbm@gmail.com,,,,,,,
"",,,,,,,,
343,[ERI94872] - Yadavrao Tasgaonkar,Dr. Asim Kumar,,,1. B.E.,1. M.E.,1. B.E.,1. M.E.
College of Engineering And,Sen,,,(Computer,(Computer,(Computer,(Computer,
"",,,,,,,,
"Management, Bhivpuri (Karjat)",,Engineering),Engineering),Engineering) -,Engineering) -,,,
"",Phone No. : 22-,2. B.E.,2. M.E. Civil,120,18,,,
Dr. N. Y. Tasgaonkar Education,24318819,(Information,Engineering (,2. B.E.,2. M.E. Civil,,,
"Complex, Village-CHandhai. Neral-",Mobile :,Technology),Water,(Information,Engineering (,,,
"Kadav Road, Post- Nasrapur, Tal-",8425850020,3. B.E. (Civil,Resources,Technology) - 60,Water,,,
"Karjat. Dist-Raigad, Pin-410201",,Engineering),Engineering),3. B.E. (Civil,Resources,,,
Karjat(East) - 410201,4. B.E.,3. M.E.,Engineering) -,Engineering) -,,,,
Tal : Karjat,(Mechanical,Electronics &,120,18,,,,
Dist : Raigad,Engineering),Telecommunica,4. B.E.,3. M.E.,,,,
"",5. B.E.,tion,(Mechanical,Electronics &,,,,
(Year of Estb. - 2008-09),(Electronics &,Engineering,Engineering) -,Telecommunica,,,,
Non-Granted,Telecommunicati,(Signal,120,tion,,,,
(College Type - ENGINEERING),on Engineering),Processing ),5. B.E.,Engineering,,,,
S.N,Name of College,Name of Principal,List of Permanently Affiliated,List of Yearly Affiliated Courses,Intake Capacity,,,
o.,Type of Grant / Year of,,Courses,,,,,
"",Establishment,UG,PG,UG,PG,UG,PG,
"",,,,,,,,
"",,,,,,4. M.E.,(Electronics &,(Signal
"",email : sesytcem@gmail.com,,Mechanical,Telecommunicati,Processing ) -,,,
"",,Engineering,on Engineering),18,,,,
"",,,,,,,,
"",,,,,,(Product,- 60,4. M.E.
"",,,,,,Design &,,Mechanical
"",,,,,,Development),Engineering,
"",,,,,,,(Product,
"",,,,,,,,Design &
"",,,,,,,,Development) -
"",,,,,,,,18
344,[ERI67298] - Yadavrao Tasgaonkar,Dr. P. Rajendra,,,1. B.E.,1. Master of,1. B.E.,1. Master of
Institute Of Engineering &,Prasad,,,(Electronics,Computer,(Electronics,Management,
"",,,,,,,,
"Technology Bhivpuri, (Karjat)",,Engineering),Application,Engineering) -,Studies,,,
"",Phone No. : 2148-,2. B.E.,(M.C.A),60,(M.M.S) - 60,,,
Dr. N.Y. Tasgaonkar Educational,2147483647,(Computer,2. M.E.,2. B.E.,2. Master of,,,
campus Near Bhivpuri Road Railway,Mobile :,Engineering),(Electronics,(Computer,Computer,,,
Station Chandhai Villege,9900391890,3. B.E. (Civil,Engineering),Engineering) -,Application,,,
Karjat(East) - 410201,,Engineering),3. M.E.,60,(M.C.A) - 60,,,
Tal : Karjat,4. B.E.,Mechanical,3. B.E. (Civil,3. M.E.,,,,
Dist : Raigad,(Mechanical,Engineering,Engineering) -,(Electronics,,,,
"",Engineering),(CAD/CAM),60,Engineering) -,,,,
(Year of Estb. - 2005-06),5. B.E.,4. M.E.,4. B.E.,18,,,,
Non-Granted,(Electronics &,(Computer,(Mechanical,4. M.E.,,,,
(College Type - ENGINEERING),Telecommunicati,Engineering),Engineering) -,Mechanical,,,,
"",on Engineering),5. M.E.,120,Engineering,,,,
email :,6. B.E.,(Electronics &,5. B.E.,(CAD/CAM) -,,,,
S.N,Name of College,Name of Principal,List of Permanently Affiliated,List of Yearly Affiliated Courses,Intake Capacity,,,
o.,Type of Grant / Year of,,Courses,,,,,
"",Establishment,UG,PG,UG,PG,UG,PG,
"",,,,,,,,
"",principal.ytiet@tasgaonkartech.com,,,,(Electrical,Telecommunica,(Electronics &,18
"",,Engineering),tion,Telecommunicati,5. M.E.,,,
"",,,,,,,,
"",,,,,7. B.E.,Engineering),on Engineering),(Computer
"",,,,,(Biomedical,6. M.E.,- 60,Engineering) -
"",,,,,Engineering),(Machine,6. B.E.,18
"",,,,,,Design),(Electrical,6. M.E.
"",,,,,,7. M.E.,Engineering) -,(Electronics &
"",,,,,,(Electrical,60,Telecommunica
"",,,,,,Engineering),7. B.E.,tion
"",,,,,,8. Master of,(Biomedical,Engineering) -
"",,,,,,Management,Engineering) -,18
"",,,,,,Studies,60,7. M.E.
"",,,,,,(M.M.S),,(Machine
"",,,,,,,Design) - 18,
"",,,,,,,,8. M.E.
"",,,,,,,,(Electrical
"",,,,,,,,Engineering) -
"",,,,,,,,18
345,[ERI78594] - Yadavrao Tasgaonkar,DR. RUPALI,,,1. B.Pharm,,1. B.Pharm - 60,
"Institute Of Pharmacy, Bhivpuri",TASGAONKR,,,,,,,
"",,,,,,,,
"",,,,,,,,
Dr. N. Y. Tasgaonkar Educational,Phone No. : 2148-,,,,,,,
Complex Near Bhivpuri Road,2147483647,,,,,,,
Chandahi Post : Nasrapur Tal : Karjat,Mobile :,,,,,,,
Dist : Raigad,9594971150,,,,,,,
Karjat(West) - 410201,,,,,,,,
S.N,Name of College,Name of Principal,List of Permanently Affiliated,List of Yearly Affiliated Courses,Intake Capacity,,,
o.,Type of Grant / Year of,,Courses,,,,,
"",Establishment,UG,PG,UG,PG,UG,PG,
"",,,,,,,,
"",Tal : Karjat,,,,,,,
"",Dist : Raigad,,,,,,,
"",,,,,,,,
"",(Year of Estb. - 2005-06),,,,,,,
"",Non-Granted,,,,,,,
"",(College Type - PHARMACY),,,,,,,
"",,,,,,,,
"",email : ytipdegree@gmail.com,,,,,,,
"",,,,,,,,
346,[ERI94587] - Yadavrao Tasgaonkar,KUNAL PRAVIN,,,,1. Master of,,1. Master of
"School of Business Management,",GUPTA,,,,Computer,,Management,
"",,,,,,,,
Karjat,,Application,Studies,,,,,
"",Phone No. : 2148-,(M.C.A),(M.M.S) - 60,,,,,
Dr. N. Y. Tasgaonkar education,203133,2. Master of,2. Master of,,,,,
complex village chandhai near,Mobile :,Management,Computer,,,,,
bhivpuri road railway station karjat,9270371011,Studies,Application,,,,,
raigad,,(M.M.S),(M.C.A) - 60,,,,,
Karjat(East) - 410201,,,,,,,,
Tal : Karjat,,,,,,,,
Dist : Raigad,,,,,,,,
"",,,,,,,,
(Year of Estb. - 2007-08),,,,,,,,
Non-Granted,,,,,,,,
(College Type - MANAGEMENT),,,,,,,,
"",,,,,,,,
email : ytisbm@gmail.com,,,,,,,,
"",,,,,,,,
S.N,Name of College,Name of Principal,List of Permanently Affiliated,List of Yearly Affiliated Courses,Intake Capacity,,,
o.,Type of Grant / Year of,,Courses,,,,,
"",Establishment,UG,PG,UG,PG,UG,PG,
"",,,,,,,,
347,[ERI34657] - Pillai HOC Institute of,Dr. Sasidharan R.,,,,1. Master of,,1. Master of
"",Management Studies & Research,Pillai,,,,Management,,Management
"",,,,,,,,
"",,,Studies,Studies,,,,
"",PILLAI HOC EDUCATIONAL,Phone No. : 2192-,(M.M.S),(M.M.S) - 45,,,,
"",CAMPUS. HOC COLONY,250066,,,,,,
"","RASAYANI, TAL; KHALAPUR VIA",Mobile :,,,,,,
"",PANVEL,9987031305,,,,,,
"",Khalapur(East) - 410207,,,,,,,
"",Tal : Khalapur,,,,,,,
"",Dist : Raigad,,,,,,,
"",,,,,,,,
"",(Year of Estb. - 2008-09),,,,,,,
"",Non-Granted,,,,,,,
"",(College Type - MANAGEMENT),,,,,,,
"",,,,,,,,
"",email : phimsr@mes.ac.in,,,,,,,
"",,,,,,,,
348,[ERI86932] - Vishwaniketan College,Ar. Rajeev,,,1. Bachelor of,,1. Bachelor of,
"of Architecture, Arts and Design",Kulkarni,,,Architecture,,Architecture,,
"",,,,,,,,
(VCAAD),,(B.Arch),(B.Arch) - 40,,,,,
"",Phone No. : 2192-,,,,,,,
"Surv. No. 52, Kumbhivali, Nr.",274210,,,,,,,
"Khalapur Toll Naka, Off. Mumbai",Mobile :,,,,,,,
Pune Expressway,7722062562,,,,,,,
Khalapur - 410202 Tal : Khalapur,,,,,,,,
Dist : Raigad,,,,,,,,
S.N,Name of College,Name of Principal,List of Permanently Affiliated,List of Yearly Affiliated Courses,Intake Capacity,,,
o.,Type of Grant / Year of,,Courses,,,,,
"",Establishment,UG,PG,UG,PG,UG,PG,
"",,,,,,,,
"",,,,,,,,
"",(Year of Estb. - 2016-17),,,,,,,
"",Non-Granted,,,,,,,
"",(College Type - ARCHITECTURE),,,,,,,
"",,,,,,,,
"",email : vcaad@vishwaniketan.edu.in,,,,,,,
"",,,,,,,,
349,[ERI37658] - G.M. Vedak Institute of,Dr Suhas Vinayak,,,1. B.E.,,1. B.E.,
"","Technology,Tala",Patil,,,(Computer,,(Computer,
"",,,,,,,,
"",,,Engineering),Engineering) -,,,,
"",AT AND POST TALA,Phone No. : 2140-,2. B.E.,60,,,,
"",Tala(East) - 402111,269004,(Information,2. B.E. (Civil,,,,
"",Tal : Tala,Mobile :,Technology),Engineering) -,,,,
"",Dist : Raigad,9226249663,3. B.E. (Civil,60,,,,
"",,,Engineering),3. B.E.,,,,
"",(Year of Estb. - 2011-12),4. B.E.,(Mechanical,,,,,
"",Non-Granted,(Mechanical,Engineering) -,,,,,
"",(College Type - ENGINEERING),Engineering),60,,,,,
"",,5. B.E.,4. B.E.,,,,,
"",email : gmvedakit@gmail.com,(Electronics &,(Electronics &,,,,,
"",,Telecommunicati,Telecommunicati,,,,,
"",,,,,,,,
"",,,,on Engineering),on Engineering),,,
"",,,,,- 60,,,
350,[ERI83279] - Tatkare Charitable,DR. SHANKAR,,,1. Bachelor of,,1. Bachelor of,
"",Trust Dr. Shree Nanasaheb,SHIVAJI MUNDE,,,Arts (B.A.),,Arts (B.A.) - 120,
"",,,,,,,,
"","Dharmadhikari Arts, Science and",,2. Bachelor of,2. Bachelor of,,,,
"",,,,,,,,
S.N,Name of College,Name of Principal,List of Permanently Affiliated,List of Yearly Affiliated Courses,Intake Capacity
o.,Type of Grant / Year of,,Courses,,
"",Establishment,,UG PG,UG PG,UG PG
"","Commerce, Kolad",Phone No. : 2194-,,Commerce,Commerce
"",,250040,,(B.Com),(B.Com) - 120
"","AT - GOVE, POST - KOLAD, TAL -",Mobile :,,3. Bachelor of,3. Bachelor of
"",ROHA,7721961117,,Science (B.Sc.),Science (B.Sc.) -
"",Roha(West) - 402304,,,,120
"",Tal : Roha,,,,
"",Dist : Raigad,,,,
"",(Year of Estb. - 2009-10),,,,
"",Non-Granted,,,,
"","(College Type - ARTS, COMMERCE",,,,
"",& SCIENCE),,,,
"",,,,,
"",email :,,,,
"",dr.snd.acsc.kolad288@gmail.com,,,,
"",,,,,
351,[ERI98256] - Navyug Vidhyapeeth,Sandip,,1. Bachelor of 1. M.Sc. I.T.,1. Bachelor of 1. M.Sc. I.T. -
"",Trust College College of Hotel &,Bhausaheb,,Science (B.Sc.),Science (B.Sc.) 20
"","Tourism Management, Mahad",Wandhekar,,(Computer,(Computer
"",,,,Science),Science) - 60
"",Ladvali,Phone No. : 2145-,,2. Bachelor of,2. Bachelor of
"",Mahad - 402301 Tal : Mahad,222344,,Science,Science
"",Dist : Raigad,Mobile :,,(Information,(Information
"",,9096067110,,Technology),Technology)
"",(Year of Estb. - 2002-03),,,(B.Sc.I.T),(B.Sc.I.T) - 60
"",Non-Granted,,,3. B.Sc.,3. B.Sc.
S.N,Name of College,Name of Principal,List of Permanently Affiliated,List of Yearly Affiliated Courses,Intake Capacity,,,
o.,Type of Grant / Year of,,Courses,,,,,
"",Establishment,UG,PG,UG,PG,UG,PG,
"",,,,,,,,
"",(College Type - COMMERCE &,,,,(Hospitality,,(Hospitality,
"",SCIENCE),Studies),Studies) - 60,,,,,
"",,,,,,,,
"",email : navyug.org@gmail.com,,,,,,,
"",,,,,,,,
352,[ERI42537] - ANJUMAN ISLAM,Khan Najibullah,,,1. Bachelor of,,1. Bachelor of,
"",JANJIRA DEGREE COLLEGE OF,Zafar khan,,,Commerce,,Commerce,
"",,,,,,,,
"","COMMERCE, SHRIWARDHAN",,(B.Com),(B.Com) - 120,,,,
"",,Phone No. : 2147-,,,,,,
"",NAYANAGAR MOHALLA,222353,,,,,,
"",Srivardhan - 402110 Tal : Srivardhan,Mobile :,,,,,,
"",Dist : Raigad,9822536889,,,,,,
"",,,,,,,,
"",(Year of Estb. - 2016-17),,,,,,,
"",Non-Granted,,,,,,,
"",(College Type - COMMERCE),,,,,,,
"",,,,,,,,
"",email : mufassirk@yahoo.co.in,,,,,,,
"",,,,,,,,
353,[ERG32469] - Loknete Shamraoji,CHANDALE,,,,,,
"Peje College of Arts, Science &",SHALINI,,,,,,,
"",,,,,,,,
Commerce,SHANKAR,,,,,,,
"",,,,,,,,
At Post Shiwar Ambere,Phone No. : 2352-,,,,,,,
Ratnagiri(East) - 415626,239663,,,,,,,
Tal : Ratnagiri,Mobile :,,,,,,,
Dist : Ratnagiri,8605801079,,,,,,,
S.N,Name of College,Name of Principal,List of Permanently Affiliated,List of Yearly Affiliated Courses,Intake Capacity,,,
o.,Type of Grant / Year of,,Courses,,,,,
"",Establishment,UG,PG,UG,PG,UG,PG,
"",,,,,,,,
"",,,,,,,,
"",(Year of Estb. - 2009-10),,,,,,,
"",Non-Granted,,,,,,,
"","(College Type - ARTS, COMMERCE",,,,,,,
"",& SCIENCE),,,,,,,
"",,,,,,,,
"",email :,,,,,,,
"",lokneteshamraojipejecollege@gmail.,,,,,,,
"",com,,,,,,,
"",,,,,,,,
354,[ERG97826] - Indira Institute Of,DR. B. C.,,,1. B.Pharm,,1. B.Pharm - 60,
"","Pharmacy, Sadavali, Devrukh",HATAPAKKI,,,,,,
"",,,,,,,,
"",,,,,,,,
"","A/P-Sadavali, Tal-Sangameshwar,",Phone No. : 2354-,,,,,,
"",Dist-Ratnagiri,261799,,,,,,
"",Sangameshwar(East) - 415804,Mobile :,,,,,,
"",Tal : Sangameshwar,9765391799,,,,,,
"",Dist : Ratnagiri,,,,,,,
"",,,,,,,,
"",(Year of Estb. - 2008-09),,,,,,,
"",Non-Granted,,,,,,,
"",(College Type - PHARMACY),,,,,,,
"",,,,,,,,
"",email : info@iip.ind.in,,,,,,,
"",,,,,,,,
355,[ERG89462] - Navnirman Shikshan,Rupali Anerao,,,1. Bachelor of,,1. Bachelor of,
"","Sansthas College of Arts, Commerce",,,,Arts (B.A.),,Arts (B.A.) - 120,
"",,,,,,,,
"",,,,,,,,
S.N,Name of College,Name of Principal,List of Permanently Affiliated,List of Yearly Affiliated Courses,Intake Capacity,,,
o.,Type of Grant / Year of,,Courses,,,,,
"",Establishment,UG,PG,UG,PG,UG,PG,
"",,,,,,,,
"",& Science,Phone No. : 2354-,,,2. Bachelor of,,2. Bachelor of,
"",,272092,Commerce,Commerce,,,,
"",At/Post - Nawadi Tal- Sangameshwar,Mobile :,(B.Com),(B.Com) - 120,,,,
"",Sangameshwar - 415611 Tal :,9049840113,3. Bachelor of,3. Bachelor of,,,,
"",Sangameshwar,,Science (B.Sc.),Science (B.Sc.) -,,,,
"",Dist : Ratnagiri,,120,,,,,
"",,,,,,,,
"",(Year of Estb. - 2012-13),,,,,,,
"",Non-Granted,,,,,,,
"","(College Type - ARTS, COMMERCE",,,,,,,
"",& SCIENCE),,,,,,,
"",,,,,,,,
"",email :,,,,,,,
"",navnirmancollege3@gmail.com,,,,,,,
"",,,,,,,,
