"",,,,Fax: 080 - 22879167,"BCom, BCom (Vocational)  BBA,"
140.,"Racecourse Road,",1948,Govt.,,
"",,,,E-mail : grccblr@yahoo.com,"MCom, MTA, MIB, MFA & MBA"
"",Bangalore-1,,,,
"",,,,Web: www.grccm.com,
"",,,Nature,,
"",,Year,,,Courses offered
SL.No,Name and Address of the College,,of,Phone / Fax / E-Mail / Web,
"",,Estd.,,,with combination
"",,,Insttn.,,
"",,,,,BSc – CBZ;  PMSt; PCM; PMI; CBZ;
"",,,,,ENCB;ENCZ; EMSt; PME; CbmI;
"",,,,Ph.No. : 080 – 22212924,
"","Govt. Science College,",,,,"CZMB;  C,B,MB; C,Z,MB; MStCs;"
141.,,,,Fax: 080 – 22212924,
"","Nrupathunga Road,",1971,Govt.,,CZS; PMG; BCZGT; MGCs; EGCs;
"",,,,E-mail : gscblr@gmail.com,
"",Bangalore-1,,,,"PMCs; Ele,M,Cs; BSc- Voc."
"",,,,Web: www.govtsciencebangalore.kar.nic.in,
"",,,,,"Courses: BT, C,B"
"",,,,,MSc – BT; MB ;  Maths
"","Green City Degree College,",,,,
"",,,,,
142.,"#5, Noor Building, RMV 2nd Stage,",,,,
"",,2013,Pvt.,,"BCom, BCA & BBA"
"","Bhoopasandra Main Road,",,,,
"",,,,,
"",Bangalore-560 094,,,,
"",,,,Ph.No. : 080 – 23557021,
"","GRV Business Management Academy,",,,,"BCom, BBA,"
143.,,,,Fax: 080 – 23439262,
"","#19, 2nd Cross, Ganganagar, Bellary Road,",2010,Pvt.,,PG Diplomo in Business
"",,,,E-mail : munir@grvacademy.com,
"",Bangalore -560 032,,,,Management
"",,,,Web: www.gryacademy.com,
"",,,,Ph.No. : 080 – 06420102 / 26422212,
"","Gupta College,",,,,
144.,,,,Fax: 080 - 26420102,"BCom,  BBA,"
"","No.808, 100 ft Ring Road, BSK 3rd Stage,",2005,Pvt.,,
"",,,,E-mail : sudhakara74@yahoo.com,MIB & MFA
"",Bangalore-560 085,,,,
"",,,,Web: www.guptacollege.org,
"","Gurukrupa College of Management Studies,",,,,
"",,,,,
145.,"No.4/5, PP Layout, Uttarahalli Kengeri",,,,
"",,2010,Pvt.,,"BCom, BCA & BBA"
"","MainRoad, Subramanyapura Post,",,,,
"",,,,,
"",Bangalore-560 061,,,,
"","Harward Institute of Management & Science,",,,Ph.No. : 080 – 23713435 / 36,
146.,"Dasanapura Village, Bangalore Tumkur",,,E-mail : infoharwardbgl@gmail.com,
"",,2007,Pvt.,,"BCom, BCA & BBA"
"","Highway,",,,Web: www.harward.bgl.org,
"",Bangalore North,,,,
"",,,Nature,,,,
"",,Year,,,,,Courses offered
SL.No,Name and Address of the College,,of,,Phone / Fax / E-Mail / Web,,
"",,Estd.,,,,,with combination
"",,,Insttn.,,,,
"","Hasnath Academy of Management ,",,,Fax,: 080 – 25308398,,
147.,"No.43, Dickenson Road,",2000,Pvt.,E-mail : sauarabh_viet@yahoo.com,,BCA,
"",Bangalore-42,,,Web,: www.hasanathcolleges.org,,
"",,,,Ph.No :080-25362423/25560942/25514752,,,
"",,,,,,"BA- H, E, Soc; H E, P; H, E, Urdu;",
"","Hasnath College for Women,",,,Fax,: 080 – 25308398,,
148.,,,Pvt.-,,,"E, Com, Mkg;  Psy,J,Wom studies;",
"","43, Dickenson Road,",1973,,E-mail :,,,
"",,,Aided,,,"BSc-P,C,M;P,M,Cs; C, B, Z",
"",Bangalore-42,,,principalhasanathcollege@yahoo.com,,,
"",,,,,,BCom & BBA,
"",,,,Web,: www.hasanathcolleges.org,,
"",,,,Ph.No. : 080 – 25431489 / 25438094,,,
"","Hasnath College,",,,Fax,: 080 – 25438094,,
149.,"No.8/3, Byraveshwara Layout,",,Pvt.-,E-mail : saifullabtm@yahoo.com/,,"BA- E,Com, Mkg;",
"",,1984,,,,,
"","Hennur Bande, Kalayanagar,",,Aided,hasanathcollege@yahoo.com,,"BCom, BCA & BBA",
"",Bangalore -43,,,Web,: www.hasanathcolleges.org,,
"","Hasnath Evening College,",,,,,,
"",,,,Ph.No : 080 – 25485274,,,
150.,"No.52, Stations Road, Frazer Town,",2001,Pvt.,,,BCom,
"",,,,E-Mail : shabana4u2005@yahoo.com,,,
"",Bangalore-5,,,,,,
"",,,,,,,
"","Hill Side Institute of Management,",,,Ph.No. : 080 – 9243788830,,,
151.,"No.9, Raghuvanahalli, Kanakapura Mn. Road,",,,Fax,: 080 – 22560097,,
"",,2007,Pvt.,,,"BCom,  BCA,  BBA & MBA",
"","Uttarahalli Hobli,",,,E-mail : ramesh@hillsidebschool.com,,,
"",Bangalore -62,,,Web,: www.hillsidebschool.in,,
"",,,,,,,
"",,,,Ph.No. : 25238650 / 25232217,,,
"","Hindustan Business School,",,,,,,
152.,,,,Fax,: 25232448,,
"","Chennappanahalli, No.24, K.R. Puram,",1992,Pvt.,,,BBA,
"",,,,E-mail : hacas@rediffmail.com,,,
"",Bangalore-16,,,,,,
"",,,,Web,: www.hindustanacademy.com,,
"",,,Nature,,
"",,Year,,,Courses offered
SL.No,Name and Address of the College,,of Phone / Fax / E-Mail / Web,,
"",,Estd.,,,with combination
"",,,Insttn.,,
"","Hira College of Commerce, Geneva Campus,",,,,
"","I Mile Cross, Gurupalya, Big Banyan Tree",,,,
153.,,2012,Pvt.,B.com,
"","Road, Kumbalgodu Post, Kengeri Hobli,",,,,
"","Bangalore-560 074,",,,,
"",,,Ph.No. : 080 – 32930961,,
"","HKBK Degree College,",,,,
"",,,Fax: 080 – 25443813,"BCom, BCA & BBA",
154.,"No.6/1, Cantonment Station Road,",1998,Pvt.,,
"",,,E-mail : info@hkbkdegreecollege.com,,
"",Bangalore-51,,,,
"",,,Web: www.hkbkdegreecollege.com,,
"","HKES Veerendrapatil Degree College,",,"BA- J, Soc, P; H, E, P;H,E, Opt. K;  Pvt.-Ph.No. : 080 – 23611327 /23612441",,
155.,"11th main, 11th Cross, Sadashivanagar,",1984,Fax: 080 – 23612441,"BSc- P,C,M; P,M,Elecs;C, B, Z; C, B,",
"",,,Aided,,
"",Bangalore-80,,E-mail : hkessvpdc@yahoo.in,"MB;M,Elec, Cs; BCom,BBA&MCom",
"",IBMT College of Graduate Studies,,Ph.No. : 080 – 26791740,,
156.,"No.298, 100ft Road, 4th phase,",,Fax: 080 – 26790517,"BSc – Stat, M, CSc",
"",,2006,Pvt.,,
"","7th Block,  BSK 3rd Stage,",,E-mail : ibmtedu@vsnl.com,"BCom, BCA,  BBA, MIB & MFA",
"",Bangalore-85,,Web: www.ibmtedu.org,,
"","IFIM College,",,Ph.No. : 080 – 41432888/830/800,,
157.,"# 8 P & 9P, KIADB Industrial Area,",,Fax: 080 – 41432844,,
"",,2009,Pvt.,"BCom, BCA & BBA",
"","Electronic City, I Phase,",,E-mail : principal@ifimcollege.com,,
"",Bangalore -560 100.,,Web: www.ifimcollege.com,,
"","IIFT College of Fashion,",,Ph.No. : 080 – 23107668 / 23407668,,
"","#3, 1/6, MC Road, Ist Cross, Vijayanagar,",,Fax: 080 – 23147768,,
158.,,2007,Pvt.,BSc – FAD,
"",Near Telephone Exch.,,E-mail : principal@iiftbangalore.com,,
"",Bangalore -79,,Web: www.iiftbangalore.com,,
"",,,Nature,,,
"",,Year,,,,Courses offered
SL.No,Name and Address of the College,,of,Phone / Fax / E-Mail / Web,,
"",,Estd.,,,,with combination
"",,,Insttn.,,,
"","Imperial College of Business Studies,",,,,,
"","#6, 100ft Road, BTM Layout, 2nd stage,",,,,,
159.,,2010,Pvt.,,BBA,
"","Udupi Garden Circle,",,,,,
"",Bangalore-560 076,,,,,
"",,,,,"BA- J,Eng,Psy; J, Eng, Pol.Sc;",
"",,,,,"BSc- P,M,Cs;P,M, Elecs; M,Cs,Stat;",
"",,,,,"C,MB,Z;C, B, BT; BC,B,MB; BC,Gen,",
"",,,,,"MB; BT,C,Z;Gen,BC, BT;Elec,M Cs;",
"",,,,Ph.No. : 080 – 22022933 /25442370,"FAD  B.Com., BCA., &BBA,MBA.,",
"","Indian Academy Degree College,",,,,,
"",,,,Fax: 080-25445605,"M Com., MFA,MIB, MSc-MB;BT;",
160.,"Hennur Cross, St. Thomas Town,",1994,Pvt.,,,
"",,,,E-mail : dr.nagarathna@gmail.com,Appl.Gen;Che (Org); BC; & PG Dip,
"",Bangalore-84,,,,,
"",,,,Web: http://www.iadcollege.com,in –Geo-,
"",,,,,Informatics;Psy.Counseling Intl,
"",,,,,Business;Hospital Admn Health,
"",,,,,Care Mngt ;Insu; Retail Mngt ;Info,
"",,,,,Tech; Enabled services,
"","Indian Academy Evening College,",,,,,
161.,,,,Fax: 080 - 25445605,,
"","Hennur Cross, Hennur Road, Kalayanagar,",2011,Pvt.,,"BA – J,Mktg,E; & BCom",
"",,,,Web: www.iadcollege.com,,
"",Bangalore-560 043,,,,,
"",,,,Ph.No. : 080 – 23333054,,
"","Indian Institute of Psychology & Research,",,,,"BA – Psy, Mkng, Commerce; J, Psy,",
162.,,,,Fax: 080 – 23337098 / 23544353,,
"","No.85, St.Anthonys Prayer, Hosur Road,",2004,Pvt.,,Womens Studies;,
"",,,,E-mail : iipr2003@yahoo.com,,
"",Bangalore-95,,,,MSc – Psy & Psy Counsiling,
"",,,,Web: www.iipr.co,,
"",,,,,,
"","Indiranagar Evening college,",,,,,
163.,"IInd Main,Indiranagar,",1998,Pvt.,,BCom,
"",,,,"Ph.No. : 080 – 25256754,25250817",,
"",Bangalore-38,,,,,
"",,,,Fax: 080 – 25217798,,
"",,,Nature,,
"",,Year,,,Courses offered
SL.No,Name and Address of the College,,of,Phone / Fax / E-Mail / Web,
"",,Estd.,,,with combination
"",,,Insttn.,,
"",,,,E-mail : kne@knetrustinstitutions.com,
"",,,,Web: www.knetrustinstitutions.com,
"","Indo Asian Academy Degree College,",,,Ph.No. : 080 – 25429691 / 92,"BA – Jour,Opt.E,P;"
164.,"No.10, 4th D Main HRBR Layout,",,,Fax: 080 – 25429696,"BSc -  Elecs, M, Csc;  P, M, CSc;"
"",,2007,Pvt.,,
"","2nd Block, Kalayanagar,",,,E-mail : enquiry@indoasianacademy.com,PG Dip in Inter national Business;
"",Bangalore -43,,,Web: www.indoasianacademy.com,"HRM; BCom, BCA & BBA"
"","Indo Asian Academy Evening College,",,,Ph.No. : 9180 25429691/92/25444045,
165.,"No.15, Near Kalyananagar Bus Depot,",,,Fax: 080 - 25429696,
"",,2010,Pvt.,,"BA – H,E,P & Bcom"
"","Outer Ring Road,",,,E-mail : enquiry@indoasianacademy.com,
"",Bangalore-43,,,Web: www.indoasianacademy.com,
"","Indo Asian Women's Degree College,",,,,
"",,,,,"BCom, BCA & BBA"
166.,"#51, Outer Ring Road, Next To Kalyananagar",,,,
"",,2013,Pvt.,,"BA – Psy,Markt, Com;"
"","Bus Depot, Kayananagar,",,,,
"",,,,,"BSc -  Psy, homesc, Eng"
"",Bangalore-560 043,,,,
"",,,,Ph.No. : 080 – 28485569 / 32509211,
"","INIMS College,",,,,"BCom, BBA & PG Diploma in –"
"",,,,Fax: 080 – 28485569,
167.,"No.123, I Main Road, Kengeri Satelite Town,",2007,Pvt.,,Marketing Management &
"",,,,E-mail : sukanyahegde@yahoo.com,
"",Bangalore -60,,,,Business Administration
"",,,,Web: nimsindia.org,
"",,,,,
"",,,,,
"",,,,Fax: 080 – 28432662,
"",International Academy of Management  &,,,,
168.,,2009,Pvt.,E-mail : bilu@iame.org.in,"BCom,  BBA & MIB"
"","Entrepreneurship,",,,,
"",,,,Web: www.iame.org.in,
"","#152/2, Nisarga Campus, Behind the Art of",,,,
"","Living, off Kanakapura Road, Udayapura Post",,,,
"",,,Nature,,,
"",,Year,,,,Courses offered
SL.No,Name and Address of the College,,of,Phone / Fax / E-Mail / Web,,
"",,Estd.,,,,with combination
"",,,Insttn.,,,
"",Bangalore -82,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,Ph.No. : 080 – 23657284 / 348,,
"","International Institute of Business Studies,",,,,,
"",,,,Fax: 080 - 23658575,,
169.,"No.70, Sujatha Complex,",,,,,
"",,2009,Pvt.,E-mail : kongatee@yahoo.com,BBA,
"","KHB Main Road, RT Nagar,",,,,,
"",,,,info@iibsonline.com,,
"",Bangalore-560 032,,,,,
"",,,,Web: www.iibsonline.com,,
"","International Schl of Fashion Arts and Design,",,,Ph.No: 080-41668111/41668222/40819500,,
"","#216/3, 2nd Floor-01, ""Prashant Paradise"",",,,Fax: 080 – 41668111,,
170.,,2012,Pvt.,,B.Sc: fashion & Apparel Design,
"","Park Road, F Block, Sahakaranagar,",,,E-mail : info@isbr.in,,
"",Bangalore-560 092,,,Web: www.isbr.in,,
"","ISBR College,",,,Ph.No: 080– 41668111/41668222/40819500,"BCom, BCA, BBA & PG Diploma in",
171.,"#62B, Opp. Electronic City Police Station, 1st",,,Fax: 080 – 41668111,"– Financial Management,",
"",,2008,Pvt.,,,
"","Phase, Electronic City, Hosur Road,",,,E-mail : info@isbr.in,Marketing Management;  &,
"",Bangalore -560 100.,,,Web: www.isbr.in,Human Resource Mngt,
"","ITM-Business School,",,,,,
"","ITM Campus behind Meenakshi Temple,",,,,,
172.,,2013,Pvt.,,BBA,
"","Bannerghatta Road, Hulimavu,",,,,,
"",Bangalore-76,,,,,
"","IZEE College of Management & Info Science,",,,,,
"",,,,Ph.No. : 080 –  65970504,,
173.,"No.39, Konappana Agrahara, Electronic City",,,,,
"",,2011,Pvt.,E-mail : principal@izeebschool.com,"BCA, BCom & BBA",
"","Post, Phase-2, Begur Hobli,",,,,,
"",,,,Web: www.izeebschool.com,,
"",Bangalore-100,,,,,
"",,,Nature,,
"",,Year,,,Courses offered
SL.No,Name and Address of the College,,of,Phone / Fax / E-Mail / Web,
"",,Estd.,,,with combination
"",,,Insttn.,,
"","Jain College,",,,Ph.No. : 080 – 43430902,
"",,,,,"BA –Psy,S,E;"
174.,"No.44/4, District Fund Road,",,,Fax:,
"","Jayanagar 9th Block,",2011,Pvt.,E-mail :,"BSc – BC,G,BT;BSc – (FAD);"
"",,,,,BCom & BBA
"",Bangalore-69,,,Web: www.jaincollege.ac.in,
"","Jain College,",,,,
175.,"No.463/465, SS Royal, 18 th  Main Road,",,,Ph.No. : 080 – 28604647,
"",,2011,Pvt.,E-mail : rajanijairam@gmail.com,"BCom, BBA & BCA"
"","80ft Road, R.R. Nagar,",,,,
"",,,,Web: www.jaincollege.ac.in,
"",Bangalore-98,,,,
"","Jain Evening College,",,,,BCom
176.,"No.44/4, District Fund Road,",,,,"PG.Dip: Business Administration,"
"",,2012,Pvt.,,
"","9th Block, Jayanagar,",,,,"Human Resource Management,"
"",Bangalore-069,,,,Marketing Management
"","Janatha First Grade College,",,,Ph.No. : 080 – 26675962 /65301254,
177.,,,,,"BA-  H, E, P; H, E, Soc;H, E, Cs; J,P,"
"","Chamarajapet,",1998,Pvt.,Fax: 080 – 26675962,
"",,,,,Soc;  Bcom  & BBA
"",Bangalore-18,,,E-mail : janathavidyalaya@gmail.com,
"","Jindal First Grade College for Women,",,,Ph.No. : 080 – 23711830,
178.,,,,,
"","Jindal Nagar, Tumkur Road,",2010,Pvt.,E-mail : principal@jindalcollege.com &,BCom & BCA
"",,,,,
"",Bangalore-560 073.,,,jdcw@jindalcollege.com,
"","Jnanajyothi Degree College,",,,Ph.No. : 080 – 42033039/40/41,
179.,,,,,
"","CA 23, 3rd Cross, Yelahanka New Town,",2006,Pvt.,E-mail : info@jnanajyothink.com,"BCom, BBA & BCA"
"",,,,,
"",Bangalore –64,,,Web: www.jnanajyothink.com,
"","Jnanajyothi Evening College,",,,,
180.,"CA 23, 3rd Cross, Yelahanka New Town,",2012,Pvt.,,BCom
"",Bangalore –64,,,,
"",,,Nature,,
"",,Year,,,Courses offered
SL.No,Name and Address of the College,,of,Phone / Fax / E-Mail / Web,
"",,Estd.,,,with combination
"",,,Insttn.,,
"","Jnanjyothi College of Business,",,,,"BCom., BCA., BBA., Mcom., MIB.,"
181.,,,,Ph.No. : 9986222750,
"","No.31, 1st Main, Chamarajpet,",2006,Pvt.,,"MFA., & PG Dip in –IB, Insurance"
"",,,,E-mail : Jjcb.idms@gmail.com,
"",Bangalore -18,,,,& Retail Management
"","Jubilee College,",,,Ph.No. : 080 -22715301 / 65975548,
182.,,,,,"BSc- M, Elecs, Cs; BC, Gen, BT;BC,"
"","Jubilee Nagar,Jinkathimmanahalli, T.C Palya,",2004,Pvt.,E-mail : dkshsjubilee@yahoo.com,
"",,,,,"Gen, MB ; Bcom,  BCA & BBA"
"",Bangalore-36,,,Web: www.jubileeinstitutions.org,
"",,,,,"BA- H, E, P;  J,Eng,Psy;  J, Opt. Eng,"
"",,,,,"Psy;  H, E, Opt. K;"
"",,,,Ph.No. : 080-23325020 / 23320910/,"BSc- FAD;  P,C,M; C,B,Z; P,M,Cs;"
"","K.L.E Society S. Nijalingappa College,",,,23526055 Fax: 080-23320902,"P,M,Elecs; M,Elecs,Cs; C,Z,BT;"
183.,,,Pvt.-,,
"","Rajajinagar,",1963,,E-mail : info@klecollege.org,"C,B,BT; Gen,C,MB; BS Course (4"
"",,,Aided,,
"",Bangalore-10,,,Kle.accts@yahoo.com,"Yrs); BCom, BCA, BBA, BHM,"
"",,,,Web: klesnc.org,"MCA, MCom, MTA,MTA- 5 Years"
"",,,,,Integrated Course;  MA – Kan  &
"",,,,,MSc-Maths
"",,,,"Ph.No. : 080 – 25287771, 25256754",
"","Kairalee Niketan Golden Jubilee Deg College,",,,,
184.,,,,Fax: 080 - 25254383,
"","#181, 9th Cross, Indirangar, I Stage,",2010,Pvt.,,BCom
"",,,,E-mail : manjulapanikkar@yahoo.com,
"",Bangalore -560 038,,,,
"",,,,Web: www.knetrustinstitutions.com,
"","Kairali Niketan Degree College,",,,,
"","4th Block, Doddabommasandra,",,,,
185.,,2013,Pvt.,,BCom
"","Vidyaranyapura Post,",,,,
"",Bangalore-560 097,,,,
"","Kamala College of Management, Studies,",,,Ph.No. : 080 – 41476988 /41223388,
186.,,,,,
"","No.453, OTC Road, Cotton pet,",2005,Pvt.,E-mail : info@karthikfoundation.com,"BCom,  BCA & BBA"
"",,,,,
"",Bangalore -53,,,Web: www.karthikfoundation.com,
"",,,Nature,,,
"",,Year,,,,Courses offered
SL.No,Name and Address of the College,,of,Phone / Fax / E-Mail / Web,,
"",,Estd.,,,,with combination
"",,,Insttn.,,,
"","Kamala Nehru Evening College,",,,,,
187.,"#81, Nittur Srinivasa Rao Road, Basavanagudi,",2007,Pvt.,Ph.No. : 080 – 64566313,BCom,
"",Bangalore -04,,,,,
"","Kanaka College of Mgmt Studies and Science,",,,,,
"",,,,Ph.No. : 080 – 26614767,,
"","Kanaka Complex, Srinivasanagar,",,,,,
188.,,1999,Pvt.,E-mail : kanakacollege@gmail.com,BCom,
"","80 ft Rd, Bsk Ist stage,",,,,,
"",Bangalore-50.,,,,,
"","Karnataka College of Management & Science,",,,Ph.No: 080-28571484/32981710/65332055,,
"","No.33/2, Tirumenahalli, Hegadenagar Main",,,Fax: 080 – 28571544,"Bcom, BCA & BBA",
189.,,2006,Pvt.,,,
"","Road, Jakkur Post, Yelahanka Hobli,",,,E-mail : venkatesh1360@yahoo.com,,
"",Bangalore-64.,,,Web: karnatakacollegeofeducation.com,,
"",,,,Ph.No. : 080–28571484/32981710/65332055,,
"","Karnataka College of Management,",,,,,
"",,,,Fax: 080 – 28571544,,
190.,"No.33/2, Thirumenahalli, Hegadenagara,",2009,Pvt.,,MBA,
"",,,,E-mail : rvbadi@rediffmail.com,,
"",Bangalore -560 064.,,,,,
"",,,,Web: www.ketkims.com,,
"",,,,,,
"","Kaveri First Grade College,",,,,,
191.,"APS School Premises, Hosur Road, Anekal,",,,,"Bcom,  BBA",
"",,2010,Pvt.,,,
"",Bangalore Dist.,,,,"BA: H,E, Soc; H, E, P",
"",,,,,,
"",,,,,,
"",Kempe Gowda Institute of Management,,,,,
192.,,,,,Bcom,
"","Studies & Research,  Magadi Road,",2010,Pvt.,,,
"",,,,,"BA: H,E, Soc; H, E, P; H,E,K",
"",Bangalore-79,,,,,
"",,,Nature,,,
"",,Year,,,,Courses offered
SL.No,Name and Address of the College,,of,Phone / Fax / E-Mail / Web,,
"",,Estd.,,,,with combination
"",,,Insttn.,,,
"",,,,,,
"",,,,Ph.No. : 23183481,,
"",Kempe Gowda Institute of Management,,,,,
"",,,,Fax: 080 - 23183481,,
"","Studies & Research (Evening),",,,,,
193.,,1993,Pvt.,E-mail : Dmuki66@gmail.com,BCom,
"","Srigandhada Kavalu Outer Ring Road,",,,,,
"",,,,Web: www.kimsresearch.com,,
"","Magadi Main Road,",,,,,
"",Bangalore-91,,,,,
"","Kengeri First Grade College,",,,,,
194.,,,,Ph.No. : 080 –2022922,"BA- H,E, Soc; H,E,Geog; H, E, P; H,",
"","Kengeri,",1994,Pvt.,,,
"",,,,E-mail : principalkfgc@yahoo.com,"E, Opt.K; & BCom",
"",Bangalore-60.,,,,,
"","Kensri College,",,,,,
195.,"#1348/444A (Old #:18/2A), Mariya Strt,",,,,"Bcom,  BBA",
"",,2013,Pvt.,,,
"","Mariyannapalya, HA Farm PO,",,,,"BA: H,E, Soc; H, E, P; H,E,Jour",
"",Bangalore-560 026.,,,,,
"",,,,,,
"",,,,Ph.No. : 080 – 26669565,,
"","Keshava College of Dance & Music,",,,,,
"",,,,E-mail : bkshyam@rediffmail.com/,BA- Dance-Bharatanatya; & Music,
196.,"No.556, 11th Main, ISRO Layout,",2004,Pvt.,,,
"",,,,keshavacollege@rediffmail.com,–Karnatak,
"",Bangalore-78,,,,,
"",,,,,,
"","KLE Society's Degree College,",,,,,
"",,,,Ph.No. : 080 – 23213739,,
"","2nd Stage, 3rd Block, Next to BDA Complex,",,,,,
197.,,2009,Pvt.,Fax: 080 – 23218632,BCom,
"","Nagarabhavi,",,,,,
"",,,,E-mail  : kleprincipalnag@yahoo.com,,
"",Bangalore-560 072.,,,,,
"","KNN Centre for Business studies,",,,,,
"","#23/B, KHB Sattellite Town A Sector,",,,,"BCom,  BBA",
198.,,2013,Pvt.,,,
"","New Town Yelahanka,",,,,,
"",Bangalore-560 064,,,,,
"",,,Nature,,
"",,Year,,,Courses offered
SL.No,Name and Address of the College,,of,Phone / Fax / E-Mail / Web,
"",,Estd.,,,with combination
"",,,Insttn.,,
"",,,,,
"","Koshys Inst. Of Management Studies,",,,,
199.,"No.31/1, Hennur-Bagalur Road,",,,,
"",,2007,Pvt.,,"BCom, BCA & BBA, MBA"
"","Kadusonnappana Halli,",,,,
"",Bangalore -562 149,,,,
"",,,,,
"",,,,,"BA –Psy, J, Opt. E;"
"","Krupanidhi First Grade College,",,,Ph.No. : 080 – 65973263,
"",,,,,"BCom, BCA & BBA"
200.,"No.12, Chikkabellandur, Carmelarm Post,",,,Fax: 080 – 25526580,
"",,2006,Pvt.,,"BSc–Stat,M,Csc; C, Z, BT;BT,"
"","Varthoor  Hobli,",,,E-mail : krmaruthi@gmail.com,
"",,,,,"Gen,BC; MB, Gen, BC; FAD"
"",Bangalore -44,,,Web: www.krupanidhi.edu.in,
"",,,,,MSc- MB; BT; MCA & MBA
"","Kuvempu Evening Degree College,",,,Ph.No. : 080 - 28397188,
201.,"Mallasandra, T.D. Halli Post,",,,Fax:,
"",,2011,Pvt.,,"BA – E,P,S; & BCom"
"","Hesaraghatta main Road,",,,E-mail :,
"",Bangalore -560 052.,,,Web:,
"","Kuvempu FGC,",,,,
"","Mallasandra, T Dasarahalii,",,,,"BA - H, E, P;"
202.,,1993,Pvt.,Ph.No. : 080 – 28397188,
"",Bangalore-57,,,,BCom & BBA
"",,,,,
"",,,,Ph.No. : 080 – 23431526,"BA –E, Psy, Soc; H, E, P; H, E, P ;"
"","L.B.S  Govt. First Grade College,",,,,
203.,,,,Fax: 080 – 23431526,"H,E,Opt.K/ Soc/ Tour; H, E, K; P, E,"
"","Dinnur Road, Jayamahal Extn.",1993,Govt.,,
"",,,,E-mail : ibsgfcb@yahoo.co.in,"Soc; H,E,Urdu; H,E,Opt.E;"
"",Bangalore-32,,,,
"",,,,Web: lbsgfcb@yahoo.co.in,"BSc–PMCs; BCom, BBA& BCA"
"","LORAA Business Academy,",,,,
"",,,,,"BCom., PG Diploma in- Business"
204.,"#732, 7th Crs, 11th Mn, BTM Lyt, 2nd Stage",2012,Pvt.,,
"",,,,,Administration
"",Bangalore-560 076,,,,
SL.No,Name and Address of the College,"YearEstd.","NatureofInsttn.",Phone / Fax / E-Mail / Web,"Courses offeredwith combination"
205.,"Lorven Education Centre,84, 1 Chandapur, Anekal Taluk,Bangalore Dist.-68",2001,Pvt.,,"BCom,BCA, M.SW, M.COM,MBAMA: ECONOMICS"
206.,"Lorven International Institute of MgmtstudiesNo.62/8A, Kodichikkanahalli Main Road,Bommanahalli,Bangalore -68",2009,Pvt.,"Ph.No. : 080 – 40997575 / 76Fax     : 080 – 26601514E-mail : info@lorven.orgWeb   : www.lorven.org","BCom., BBA., MBA, PG Diplomain- Business Administration"
207.,"Lowry Memorial College,No 1603, Dooravani Nagar,Bangalore-16",1998,Pvt.,"Ph.No. : 080 – 28510069 / 28517987Fax     : 080 - 28531253E-mail : emjaypee@satyam.net.inWeb   : www.lowryinstitutions.org","BSc – P, M, Cs; C, B, MB;BCom, BCA &  BBA"
208.,"Loyola Business School,No.1/2, Sanjayanagar Main Road,Near Nagashettyallhi Bus Stop,Bangalore-94",2011,Pvt.,"Ph.No. : 080 -40360360E-mail :principal@bangaloreloyalocollege.comWeb   : www.bangaloreloyolacollege.com","BBA, BCA & BCom"
209.,"M Basavaiah Institute of ManagementStudies,#12, 2nd Stage, Nagarabhavi Ring Road,Near BDA Complex,Bangalore -560 072.",2010,Pvt.,"Ph.No. : 080 – 23183839Fax      : 080 - 23183839E-mail  : mbims3d@gmail.comWeb     : www.mbims.org",BCom  & BBA
210.,"M.E.S College of Arts, Science & Commerce,Malleshwaram,Bangalore-3",1956,"Pvt.-Aided","Ph.No. : 080 – 23341225 /  23347045Fax     : 080 - 23562526E-mail : mesdegreecollege@gmail.comWeb   : mesinstitutions.org","BA-  Soc,E,Opt. Sans; Psy, E, Soc;Psy, E,Opt.K; H,E,P;  H,Tour,J; H, E,Soc; H, E,Opt. San/ Kan / Hindi /Eng;  E, Soc, Opt.E;Soc, E, Opt. K;E,Jour, Psy; Soc,E,P; H,Tour,J;"
"",,,Nature,,
"",,Year,,,Courses offered
SL.No,Name and Address of the College,,of,Phone / Fax / E-Mail / Web,
"",,Estd.,,,with combination
"",,,Insttn.,,
"",,,,,"BSc- P, C, M; P,M, Elecs;P, M, Stat;"
"",,,,,"P,M,Cs;Z, C, BT; BC, B, Z; C, B, Z; E,"
"",,,,,"M, Stat;C, MB, Z ; M,Stat,Cs;"
"",,,,,"B,Z,Psy;BCom, MA –Kan; MSc –"
"",,,,,Maths
"","M.E.S College,",,,Ph.No. : 080 – 26785990,
211.,"No.2, 25th Mn, 7th Crs,B.T.M Lyt IInd Stage,",1998,Pvt.,E-mail : mesfgc@gmail.com,B.Com
"",Bangalore-79,,,Web: www.mes.jayanagar.org,
"","M.M. Evening College of Commerce,",,,,
"","No.142, Chikkabazar, Taskar Town,",,,,
212.,,2006,Pvt.,,B.Com
"","Shivajinagar,",,,,
"",Bangalore-560 001.,,,,
"",,,,Ph.No. : 080 – 23459094,
"","M.N. Degree College,",,,,
213.,,,,Fax: 080 – 23450296,
"","Kammagondanahalli,",2007,Pvt.,,"BCom, BCA & BBA"
"",,,,E-mail : dkppathak@yahoo.co. in,
"",Bangalore -15,,,,
"",,,,Web: www.mndcbangalore.org,
"",,,,,
"",,,,Ph.No. : 080 – 23601815 /23601829,
"","M.S. Ramaiah College of Hotel Management,",,,,
"",,,,Fax: 080-23601815,
